Categoría,Texto
Mundo,"El mundo juzga por su falta de conciencia. Como quien toma una planta y se la lleva, y cree que tener una planta es tan solo cuestión de regarla. Y cuando se le seca dice “no pegó”.  Nunca se cuestionó si la tierra era fértil, si necesitaba mejor sombra o iluminación, si necesitaba más humedad o un ambiente más seco. Solamente se le juzgo por planta. Esta inconsciencia es la causa de la mentalidad que causa masificación"
Causas,"El mundo juzga por su falta de conciencia. Como quien toma una planta y se la lleva, y cree que tener una planta es tan solo cuestión de regarla. Y cuando se le seca dice “no pegó”.  Nunca se cuestionó si la tierra era fértil, si necesitaba mejor sombra o iluminación, si necesitaba más humedad o un ambiente más seco. Solamente se le juzgo por planta. Esta inconsciencia es la causa de la mentalidad que causa masificación"
Iluminación,"El mundo juzga por su falta de conciencia. Como quien toma una planta y se la lleva, y cree que tener una planta es tan solo cuestión de regarla. Y cuando se le seca dice “no pegó”.  Nunca se cuestionó si la tierra era fértil, si necesitaba mejor sombra o iluminación, si necesitaba más humedad o un ambiente más seco. Solamente se le juzgo por planta. Esta inconsciencia es la causa de la mentalidad que causa masificación"
Masificación,"El mundo juzga por su falta de conciencia. Como quien toma una planta y se la lleva, y cree que tener una planta es tan solo cuestión de regarla. Y cuando se le seca dice “no pegó”.  Nunca se cuestionó si la tierra era fértil, si necesitaba mejor sombra o iluminación, si necesitaba más humedad o un ambiente más seco. Solamente se le juzgo por planta. Esta inconsciencia es la causa de la mentalidad que causa masificación"
Dios,"Pídasele a Dios crecer el amor por su voluntad, no el temor"
Música,Señalan de manipulación los mismos a los que hasta les hacen listas de música que llevan por nombre animo de la semana. No pueden no solo escoger su propia música sino tampoco siquiera tener su propio ánimo. Todo se los dictan hasta al desnudo
Pensar,"Hoy se hace música como para dejar y no ponerle atención, la más sosa del mundo, porque no tienen nada que decir, y la gente no quiere tener nada en que pensar"
Gente,"Hoy se hace música como para dejar y no ponerle atención, la más sosa del mundo, porque no tienen nada que decir, y la gente no quiere tener nada en que pensar"
Mundo,"Hoy se hace música como para dejar y no ponerle atención, la más sosa del mundo, porque no tienen nada que decir, y la gente no quiere tener nada en que pensar"
Música,"Hoy se hace música como para dejar y no ponerle atención, la más sosa del mundo, porque no tienen nada que decir, y la gente no quiere tener nada en que pensar"
Materia,No sirvamos de la materia para alargarnos en ella sino para realizarnos en ella. No nos sirvamos más en un plato de lo debido para alargar el placer sino para cumplir con la necesidad
Necesidad,No sirvamos de la materia para alargarnos en ella sino para realizarnos en ella. No nos sirvamos más en un plato de lo debido para alargar el placer sino para cumplir con la necesidad
Ley,"Estar donde no se debe estar, vivir como no se debe vivir, convivir con los y con lo que no se debe convivir es causa de leyes y procesos. Entre mayor la cantidad de leyes, mayor es el desorden de vida"
Vida,"Estar donde no se debe estar, vivir como no se debe vivir, convivir con los y con lo que no se debe convivir es causa de leyes y procesos. Entre mayor la cantidad de leyes, mayor es el desorden de vida"
Causas,"Estar donde no se debe estar, vivir como no se debe vivir, convivir con los y con lo que no se debe convivir es causa de leyes y procesos. Entre mayor la cantidad de leyes, mayor es el desorden de vida"
Verdad,En la fe está la verdad. El que necesite ver nunca conocerá la verdad. El que necesite ver está atado a la muerte
Fe,En la fe está la verdad. El que necesite ver nunca conocerá la verdad. El que necesite ver está atado a la muerte
Muerte,En la fe está la verdad. El que necesite ver nunca conocerá la verdad. El que necesite ver está atado a la muerte
Sentido,"Una persona incapaz de ayunar es incapaz no solo de mente sino de cuerpo, pero no de esencia. El ayuno se da de acuerdo a las condiciones apropiadas, y quien no las tenga no podrá. De imitarlo no ayunará sino que se perjudicará. Asimismo no es imposible ir más allá, sino que una persona es incapaz por limitaciones circunstanciales en la mente y en el cuerpo. Pero así como los hombres encontraron sentido en algo que nunca por su apariencia le encontrarían, se le puede encontrar sentido en algo que por su apariencia jamás creerían"
Apariencias,"Una persona incapaz de ayunar es incapaz no solo de mente sino de cuerpo, pero no de esencia. El ayuno se da de acuerdo a las condiciones apropiadas, y quien no las tenga no podrá. De imitarlo no ayunará sino que se perjudicará. Asimismo no es imposible ir más allá, sino que una persona es incapaz por limitaciones circunstanciales en la mente y en el cuerpo. Pero así como los hombres encontraron sentido en algo que nunca por su apariencia le encontrarían, se le puede encontrar sentido en algo que por su apariencia jamás creerían"
Mente,"Una persona incapaz de ayunar es incapaz no solo de mente sino de cuerpo, pero no de esencia. El ayuno se da de acuerdo a las condiciones apropiadas, y quien no las tenga no podrá. De imitarlo no ayunará sino que se perjudicará. Asimismo no es imposible ir más allá, sino que una persona es incapaz por limitaciones circunstanciales en la mente y en el cuerpo. Pero así como los hombres encontraron sentido en algo que nunca por su apariencia le encontrarían, se le puede encontrar sentido en algo que por su apariencia jamás creerían"
Cuerpo,"Una persona incapaz de ayunar es incapaz no solo de mente sino de cuerpo, pero no de esencia. El ayuno se da de acuerdo a las condiciones apropiadas, y quien no las tenga no podrá. De imitarlo no ayunará sino que se perjudicará. Asimismo no es imposible ir más allá, sino que una persona es incapaz por limitaciones circunstanciales en la mente y en el cuerpo. Pero así como los hombres encontraron sentido en algo que nunca por su apariencia le encontrarían, se le puede encontrar sentido en algo que por su apariencia jamás creerían"
Humanos,"Una persona incapaz de ayunar es incapaz no solo de mente sino de cuerpo, pero no de esencia. El ayuno se da de acuerdo a las condiciones apropiadas, y quien no las tenga no podrá. De imitarlo no ayunará sino que se perjudicará. Asimismo no es imposible ir más allá, sino que una persona es incapaz por limitaciones circunstanciales en la mente y en el cuerpo. Pero así como los hombres encontraron sentido en algo que nunca por su apariencia le encontrarían, se le puede encontrar sentido en algo que por su apariencia jamás creerían"
Conocimiento,El cuerpo como toda creación divina es infinitamente complejo e incomprensible. Solo se puede conocer mediante la fe
Fe,El cuerpo como toda creación divina es infinitamente complejo e incomprensible. Solo se puede conocer mediante la fe
Cuerpo,El cuerpo como toda creación divina es infinitamente complejo e incomprensible. Solo se puede conocer mediante la fe
Felicidad,Qué hay de felicidad en aquel que no puede comer sin aceptar las cosas como son? ¿Que todo como es le sabe mal? ¿Le causa disgusto la integridad de las cosas
Mal,Qué hay de felicidad en aquel que no puede comer sin aceptar las cosas como son? ¿Que todo como es le sabe mal? ¿Le causa disgusto la integridad de las cosas
Causas,Qué hay de felicidad en aquel que no puede comer sin aceptar las cosas como son? ¿Que todo como es le sabe mal? ¿Le causa disgusto la integridad de las cosas
Aceptación,Qué hay de felicidad en aquel que no puede comer sin aceptar las cosas como son? ¿Que todo como es le sabe mal? ¿Le causa disgusto la integridad de las cosas
Mal,Qué hay de felicidad en aquel que no puede comer sin aceptar las cosas como son? ¿Que todo como es le sabe mal? ¿Le causa disgusto la integridad de las cosas
Felicidad,"No se esperen a que la felicidad les venga en un camión rojo, como a los bárbaros les llega"
Dios,"Reprender o despreciar la inconsciencia puede llegar a ser tan insensato como reprender o despreciar a alguien por un error de ortografía.  Pues quien sea inconsciente es inconsciente en contra de su voluntad. Inconsciencia es también faltar compasión y conmiseración. Es faltar empatía. Y definitivamente es inconsciencia la vanidad, al gloriarse por saber un poco más o controlarse un poco mejor que otro, porque dentro de lo que podemos conocer, todo es poco para Dios, y la diferencia entre los que saben de los que no le es insignificante. Conocer es ser humilde. No se puede decir que se conoce sin tener humildad. La humildad es justamente un producto del conocer"
Conocimiento,"Reprender o despreciar la inconsciencia puede llegar a ser tan insensato como reprender o despreciar a alguien por un error de ortografía.  Pues quien sea inconsciente es inconsciente en contra de su voluntad. Inconsciencia es también faltar compasión y conmiseración. Es faltar empatía. Y definitivamente es inconsciencia la vanidad, al gloriarse por saber un poco más o controlarse un poco mejor que otro, porque dentro de lo que podemos conocer, todo es poco para Dios, y la diferencia entre los que saben de los que no le es insignificante. Conocer es ser humilde. No se puede decir que se conoce sin tener humildad. La humildad es justamente un producto del conocer"
